user_id,count_day,day_chem,loc_day
494,1.0,1.0,0.7480525611771186
495,1.0,1.0,0.7480525611771186
496,3.0,4.0,0.08143835077504132
497,1.0,1.0,0.7480525611771186
498,2.0,2.0,0.1449366590605083
499,1.0,1.0,0.7480525611771186
500,1.0,1.0,0.7480525611771186
501,2.0,2.0,0.1449366590605083
502,2.0,2.0,0.1449366590605083
503,1.0,1.0,0.7480525611771186
504,1.0,1.0,0.7480525611771186
505,2.0,2.0,0.1449366590605083
506,2.0,2.0,0.1449366590605083
507,1.0,1.0,0.7480525611771186
508,2.0,2.0,0.1449366590605083
509,2.0,3.0,0.02557242898733181
510,1.0,1.0,0.7480525611771186
511,1.0,1.0,0.7480525611771186
512,3.0,4.0,0.08143835077504132
513,1.0,1.0,0.7480525611771186
514,1.0,1.0,0.7480525611771186
515,1.0,1.0,0.7480525611771186
516,1.0,1.0,0.7480525611771186
517,1.0,1.0,0.7480525611771186
518,1.0,1.0,0.7480525611771186
519,1.0,1.0,0.7480525611771186
520,1.0,1.0,0.7480525611771186
521,1.0,1.0,0.7480525611771186
522,1.0,1.0,0.7480525611771186
523,1.0,1.0,0.7480525611771186
524,1.0,1.0,0.7480525611771186
525,3.0,4.0,0.08143835077504132
526,1.0,1.0,0.7480525611771186
527,1.0,1.0,0.7480525611771186
528,3.0,4.0,0.08143835077504132
529,1.0,1.0,0.7480525611771186
530,3.0,4.0,0.08143835077504132
531,1.0,1.0,0.7480525611771186
532,1.0,1.0,0.7480525611771186
533,1.0,1.0,0.7480525611771186
534,2.0,3.0,0.02557242898733181
535,1.0,1.0,0.7480525611771186
536,1.0,1.0,0.7480525611771186
537,1.0,1.0,0.7480525611771186
539,1.0,1.0,0.7480525611771186
540,1.0,1.0,0.7480525611771186
541,2.0,2.0,0.1449366590605083
542,3.0,4.0,0.08143835077504132
543,1.0,1.0,0.7480525611771186
544,1.0,1.0,0.7480525611771186
545,1.0,1.0,0.7480525611771186
546,1.0,1.0,0.7480525611771186
547,1.0,1.0,0.7480525611771186
548,2.0,3.0,0.02557242898733181
549,1.0,1.0,0.7480525611771186
550,1.0,1.0,0.7480525611771186
551,2.0,2.0,0.1449366590605083
552,1.0,1.0,0.7480525611771186
553,2.0,2.0,0.1449366590605083
554,1.0,1.0,0.7480525611771186
555,1.0,1.0,0.7480525611771186
556,1.0,1.0,0.7480525611771186
557,1.0,1.0,0.7480525611771186
559,1.0,1.0,0.7480525611771186
560,2.0,2.0,0.1449366590605083
561,2.0,2.0,0.1449366590605083
562,1.0,1.0,0.7480525611771186
563,1.0,1.0,0.7480525611771186
564,2.0,2.0,0.1449366590605083
565,3.0,4.0,0.08143835077504132
566,1.0,1.0,0.7480525611771186
567,2.0,2.0,0.1449366590605083
568,2.0,2.0,0.1449366590605083
569,3.0,4.0,0.08143835077504132
570,1.0,1.0,0.7480525611771186
572,3.0,4.0,0.08143835077504132
573,1.0,1.0,0.7480525611771186
574,1.0,1.0,0.7480525611771186
575,1.0,1.0,0.7480525611771186
576,1.0,1.0,0.7480525611771186
577,2.0,3.0,0.02557242898733181
578,2.0,2.0,0.1449366590605083
579,1.0,1.0,0.7480525611771186
580,3.0,4.0,0.08143835077504132
581,1.0,1.0,0.7480525611771186
582,1.0,1.0,0.7480525611771186
583,1.0,1.0,0.7480525611771186
585,1.0,1.0,0.7480525611771186
586,2.0,2.0,0.1449366590605083
587,2.0,2.0,0.1449366590605083
589,2.0,2.0,0.1449366590605083
590,3.0,4.0,0.08143835077504132
591,2.0,2.0,0.1449366590605083
592,1.0,1.0,0.7480525611771186
593,1.0,1.0,0.7480525611771186
594,3.0,4.0,0.08143835077504132
595,3.0,4.0,0.08143835077504132
596,1.0,1.0,0.7480525611771186
597,1.0,1.0,0.7480525611771186
598,1.0,1.0,0.7480525611771186
599,1.0,1.0,0.7480525611771186
601,3.0,4.0,0.08143835077504132
602,1.0,1.0,0.7480525611771186
603,1.0,1.0,0.7480525611771186
604,1.0,1.0,0.7480525611771186
605,3.0,4.0,0.08143835077504132
606,2.0,2.0,0.1449366590605083
607,1.0,1.0,0.7480525611771186
608,3.0,4.0,0.08143835077504132
609,1.0,1.0,0.7480525611771186
610,1.0,1.0,0.7480525611771186
611,1.0,1.0,0.7480525611771186
612,1.0,1.0,0.7480525611771186
613,2.0,3.0,0.02557242898733181
614,1.0,1.0,0.7480525611771186
615,2.0,3.0,0.02557242898733181
616,1.0,1.0,0.7480525611771186
617,1.0,1.0,0.7480525611771186
618,1.0,1.0,0.7480525611771186
620,1.0,1.0,0.7480525611771186
621,1.0,1.0,0.7480525611771186
622,1.0,1.0,0.7480525611771186
623,1.0,1.0,0.7480525611771186
624,1.0,1.0,0.7480525611771186
626,1.0,1.0,0.7480525611771186
628,3.0,4.0,0.08143835077504132
629,1.0,1.0,0.7480525611771186
630,1.0,1.0,0.7480525611771186
631,1.0,1.0,0.7480525611771186
632,2.0,2.0,0.1449366590605083
633,1.0,1.0,0.7480525611771186
634,1.0,1.0,0.7480525611771186
635,1.0,1.0,0.7480525611771186
636,1.0,1.0,0.7480525611771186
637,1.0,1.0,0.7480525611771186
638,1.0,1.0,0.7480525611771186
639,1.0,1.0,0.7480525611771186
640,1.0,1.0,0.7480525611771186
641,1.0,1.0,0.7480525611771186
642,1.0,1.0,0.7480525611771186
643,1.0,1.0,0.7480525611771186
644,1.0,1.0,0.7480525611771186
645,2.0,2.0,0.1449366590605083
646,1.0,1.0,0.7480525611771186
648,1.0,1.0,0.7480525611771186
649,1.0,1.0,0.7480525611771186
650,1.0,1.0,0.7480525611771186
651,2.0,2.0,0.1449366590605083
652,1.0,1.0,0.7480525611771186
653,1.0,1.0,0.7480525611771186
654,1.0,1.0,0.7480525611771186
655,2.0,2.0,0.1449366590605083
656,1.0,1.0,0.7480525611771186
657,2.0,2.0,0.1449366590605083
658,1.0,1.0,0.7480525611771186
659,2.0,2.0,0.1449366590605083
660,1.0,1.0,0.7480525611771186
661,1.0,1.0,0.7480525611771186
662,1.0,1.0,0.7480525611771186
663,1.0,1.0,0.7480525611771186
664,2.0,3.0,0.02557242898733181
665,1.0,1.0,0.7480525611771186
667,1.0,1.0,0.7480525611771186
668,1.0,1.0,0.7480525611771186
669,2.0,2.0,0.1449366590605083
670,1.0,1.0,0.7480525611771186
671,2.0,2.0,0.1449366590605083
672,1.0,1.0,0.7480525611771186
673,1.0,1.0,0.7480525611771186
674,1.0,1.0,0.7480525611771186
675,3.0,4.0,0.08143835077504132
676,2.0,3.0,0.02557242898733181
677,3.0,4.0,0.08143835077504132
678,2.0,2.0,0.1449366590605083
679,1.0,1.0,0.7480525611771186
680,1.0,1.0,0.7480525611771186
681,1.0,1.0,0.7480525611771186
682,1.0,1.0,0.7480525611771186
683,1.0,1.0,0.7480525611771186
684,1.0,1.0,0.7480525611771186
685,2.0,2.0,0.1449366590605083
686,1.0,1.0,0.7480525611771186
687,1.0,1.0,0.7480525611771186
688,1.0,1.0,0.7480525611771186
689,2.0,2.0,0.1449366590605083
690,1.0,1.0,0.7480525611771186
691,1.0,1.0,0.7480525611771186
692,1.0,1.0,0.7480525611771186
693,1.0,1.0,0.7480525611771186
694,2.0,2.0,0.1449366590605083
695,1.0,1.0,0.7480525611771186
696,1.0,1.0,0.7480525611771186
697,2.0,2.0,0.1449366590605083
698,2.0,2.0,0.1449366590605083
699,1.0,1.0,0.7480525611771186
700,1.0,1.0,0.7480525611771186
701,1.0,1.0,0.7480525611771186
702,3.0,4.0,0.08143835077504132
703,1.0,1.0,0.7480525611771186
704,1.0,1.0,0.7480525611771186
705,1.0,1.0,0.7480525611771186
706,1.0,1.0,0.7480525611771186
707,1.0,1.0,0.7480525611771186
708,1.0,1.0,0.7480525611771186
709,3.0,4.0,0.08143835077504132
710,2.0,2.0,0.1449366590605083
711,1.0,1.0,0.7480525611771186
712,1.0,1.0,0.7480525611771186
713,3.0,4.0,0.08143835077504132
714,1.0,1.0,0.7480525611771186
715,1.0,1.0,0.7480525611771186
716,1.0,1.0,0.7480525611771186
717,1.0,1.0,0.7480525611771186
718,1.0,1.0,0.7480525611771186
719,1.0,1.0,0.7480525611771186
720,1.0,1.0,0.7480525611771186
721,1.0,1.0,0.7480525611771186
722,1.0,1.0,0.7480525611771186
723,1.0,1.0,0.7480525611771186
724,2.0,2.0,0.1449366590605083
725,1.0,1.0,0.7480525611771186
726,1.0,1.0,0.7480525611771186
727,1.0,1.0,0.7480525611771186
728,1.0,1.0,0.7480525611771186
729,1.0,1.0,0.7480525611771186
730,1.0,1.0,0.7480525611771186
731,1.0,1.0,0.7480525611771186
732,1.0,1.0,0.7480525611771186
733,1.0,1.0,0.7480525611771186
734,2.0,3.0,0.02557242898733181
735,3.0,4.0,0.08143835077504132
736,1.0,1.0,0.7480525611771186
737,1.0,1.0,0.7480525611771186
738,3.0,4.0,0.08143835077504132
739,1.0,1.0,0.7480525611771186
740,2.0,2.0,0.1449366590605083
741,1.0,1.0,0.7480525611771186
742,1.0,1.0,0.7480525611771186
743,1.0,1.0,0.7480525611771186
744,1.0,1.0,0.7480525611771186
745,1.0,1.0,0.7480525611771186
746,1.0,1.0,0.7480525611771186
747,1.0,1.0,0.7480525611771186
748,1.0,1.0,0.7480525611771186
749,1.0,1.0,0.7480525611771186
750,1.0,1.0,0.7480525611771186
751,1.0,1.0,0.7480525611771186
752,3.0,4.0,0.08143835077504132
753,1.0,1.0,0.7480525611771186
754,3.0,4.0,0.08143835077504132
755,2.0,2.0,0.1449366590605083
756,2.0,2.0,0.1449366590605083
757,1.0,1.0,0.7480525611771186
758,1.0,1.0,0.7480525611771186
759,2.0,2.0,0.1449366590605083
760,1.0,1.0,0.7480525611771186
761,3.0,4.0,0.08143835077504132
762,1.0,1.0,0.7480525611771186
763,2.0,2.0,0.1449366590605083
764,1.0,1.0,0.7480525611771186
765,2.0,2.0,0.1449366590605083
766,1.0,1.0,0.7480525611771186
767,1.0,1.0,0.7480525611771186
768,1.0,1.0,0.7480525611771186
