user_id,events_day,submissions_day,loc_day
85,1.0,0.0,0.05012302284710018
86,1.0,0.0,0.05012302284710018
87,1.0,1.0,0.1691602854250326
88,1.0,0.0,0.05012302284710018
89,2.0,2.0,0.5160517536047575
91,3.0,3.0,0.8260612527994255
92,1.0,0.0,0.05012302284710018
93,1.0,0.0,0.05012302284710018
94,2.0,1.0,0.3156799484292514
95,1.0,1.0,0.1691602854250326
96,1.0,1.0,0.1691602854250326
97,1.0,1.0,0.1691602854250326
98,1.0,0.0,0.05012302284710018
100,1.0,1.0,0.1691602854250326
101,1.0,1.0,0.1691602854250326
102,3.0,2.0,0.6579867895910724
103,1.0,0.0,0.05012302284710018
104,1.0,1.0,0.1691602854250326
105,1.0,1.0,0.1691602854250326
106,1.0,0.0,0.05012302284710018
107,1.0,0.0,0.05012302284710018
108,1.0,1.0,0.1691602854250326
110,1.0,0.0,0.05012302284710018
111,1.0,1.0,0.1691602854250326
112,1.0,1.0,0.1691602854250326
113,2.0,2.0,0.5160517536047575
114,1.0,0.0,0.05012302284710018
115,1.0,1.0,0.1691602854250326
116,1.0,0.0,0.05012302284710018
117,1.0,0.0,0.05012302284710018
118,1.0,1.0,0.1691602854250326
119,2.0,2.0,0.5160517536047575
120,1.0,1.0,0.1691602854250326
121,1.0,1.0,0.1691602854250326
123,1.0,0.0,0.05012302284710018
124,3.0,2.0,0.6579867895910724
125,1.0,0.0,0.05012302284710018
126,1.0,0.0,0.05012302284710018
127,1.0,1.0,0.1691602854250326
128,1.0,0.0,0.05012302284710018
129,3.0,1.0,0.45761498441556614
130,1.0,1.0,0.1691602854250326
131,2.0,0.0,0.19664268585131894
132,1.0,0.0,0.05012302284710018
133,1.0,1.0,0.1691602854250326
134,1.0,0.0,0.05012302284710018
135,1.0,0.0,0.05012302284710018
137,1.0,0.0,0.05012302284710018
138,2.0,2.0,0.5160517536047575
139,1.0,0.0,0.05012302284710018
140,2.0,1.0,0.3156799484292514
141,2.0,1.0,0.3156799484292514
142,1.0,0.0,0.05012302284710018
143,1.0,0.0,0.05012302284710018
144,1.0,1.0,0.1691602854250326
145,2.0,3.0,0.6841262168131108
146,1.0,0.0,0.05012302284710018
147,1.0,0.0,0.05012302284710018
148,1.0,1.0,0.1691602854250326
149,1.0,2.0,0.3695320906005388
150,1.0,1.0,0.1691602854250326
151,1.0,0.0,0.05012302284710018
152,1.0,1.0,0.1691602854250326
154,1.0,0.0,0.05012302284710018
156,1.0,1.0,0.1691602854250326
157,2.0,1.0,0.3156799484292514
158,1.0,0.0,0.05012302284710018
159,1.0,0.0,0.05012302284710018
160,1.0,0.0,0.05012302284710018
161,1.0,1.0,0.1691602854250326
162,1.0,1.0,0.1691602854250326
163,1.0,0.0,0.05012302284710018
164,2.0,1.0,0.3156799484292514
165,1.0,0.0,0.05012302284710018
166,1.0,1.0,0.1691602854250326
167,1.0,1.0,0.1691602854250326
168,2.0,2.0,0.5160517536047575
169,1.0,1.0,0.1691602854250326
170,1.0,0.0,0.05012302284710018
171,3.0,2.0,0.6579867895910724
172,1.0,0.0,0.05012302284710018
173,1.0,0.0,0.05012302284710018
174,1.0,0.0,0.05012302284710018
175,2.0,1.0,0.3156799484292514
176,1.0,1.0,0.1691602854250326
177,2.0,2.0,0.5160517536047575
178,1.0,2.0,0.3695320906005388
179,1.0,1.0,0.1691602854250326
180,1.0,0.0,0.05012302284710018
181,1.0,0.0,0.05012302284710018
182,1.0,0.0,0.05012302284710018
183,3.0,3.0,0.8260612527994255
184,1.0,1.0,0.1691602854250326
185,1.0,0.0,0.05012302284710018
186,2.0,2.0,0.5160517536047575
187,1.0,1.0,0.1691602854250326
188,2.0,0.0,0.19664268585131894
189,1.0,0.0,0.05012302284710018
190,1.0,0.0,0.05012302284710018
191,1.0,0.0,0.05012302284710018
192,1.0,1.0,0.1691602854250326
193,3.0,3.0,0.8260612527994255
194,1.0,0.0,0.05012302284710018
195,3.0,2.0,0.6579867895910724
196,1.0,1.0,0.1691602854250326
197,1.0,1.0,0.1691602854250326
198,2.0,2.0,0.5160517536047575
199,1.0,0.0,0.05012302284710018
200,2.0,2.0,0.5160517536047575
201,1.0,0.0,0.05012302284710018
202,3.0,3.0,0.8260612527994255
203,1.0,0.0,0.05012302284710018
204,2.0,1.0,0.31664205299709414
205,1.0,0.0,0.05012302284710018
207,3.0,2.0,0.6579867895910724
208,3.0,2.0,0.6579867895910724
209,1.0,0.0,0.05012302284710018
210,1.0,0.0,0.05012302284710018
211,1.0,0.0,0.05012302284710018
212,1.0,1.0,0.1691602854250326
213,1.0,0.0,0.05012302284710018
214,1.0,1.0,0.1691602854250326
215,2.0,2.0,0.5160517536047575
216,1.0,0.0,0.05012302284710018
217,1.0,0.0,0.05012302284710018
218,2.0,0.0,0.19664268585131894
219,2.0,1.0,0.3156799484292514
220,2.0,2.0,0.5160517536047575
221,1.0,0.0,0.05012302284710018
222,1.0,0.0,0.05012302284710018
223,1.0,1.0,0.1691602854250326
224,1.0,0.0,0.05012302284710018
225,2.0,1.0,0.31664205299709414
226,1.0,1.0,0.1691602854250326
227,3.0,3.0,0.8260612527994255
228,1.0,0.0,0.05012302284710018
229,3.0,3.0,0.8260612527994255
230,1.0,1.0,0.1691602854250326
231,2.0,2.0,0.5160517536047575
232,1.0,1.0,0.1691602854250326
233,1.0,0.0,0.05012302284710018
234,1.0,0.0,0.05012302284710018
235,1.0,1.0,0.1691602854250326
236,1.0,0.0,0.05012302284710018
237,1.0,0.0,0.05012302284710018
238,1.0,0.0,0.05012302284710018
239,2.0,1.0,0.3156799484292514
240,1.0,1.0,0.1691602854250326
242,1.0,1.0,0.1691602854250326
243,1.0,1.0,0.1691602854250326
244,1.0,0.0,0.05012302284710018
245,1.0,0.0,0.05012302284710018
246,1.0,1.0,0.1691602854250326
247,1.0,0.0,0.05012302284710018
248,1.0,2.0,0.3695320906005388
249,1.0,0.0,0.05012302284710018
250,2.0,2.0,0.5160517536047575
251,2.0,2.0,0.5160517536047575
252,1.0,0.0,0.05012302284710018
253,2.0,2.0,0.5160517536047575
254,1.0,0.0,0.05012302284710018
255,1.0,1.0,0.1691602854250326
256,1.0,0.0,0.05012302284710018
257,1.0,0.0,0.05012302284710018
258,1.0,1.0,0.1691602854250326
259,1.0,1.0,0.1691602854250326
260,1.0,1.0,0.1691602854250326
261,2.0,2.0,0.5160517536047575
262,1.0,0.0,0.05012302284710018
263,3.0,3.0,0.8260612527994255
264,1.0,1.0,0.1691602854250326
265,1.0,0.0,0.05012302284710018
266,1.0,0.0,0.05012302284710018
267,1.0,0.0,0.05012302284710018
268,1.0,0.0,0.05012302284710018
269,1.0,0.0,0.05012302284710018
270,1.0,0.0,0.05012302284710018
271,2.0,1.0,0.3156799484292514
272,1.0,0.0,0.05012302284710018
273,1.0,0.0,0.05012302284710018
274,1.0,0.0,0.05012302284710018
275,1.0,2.0,0.3695320906005388
276,1.0,0.0,0.05012302284710018
277,1.0,1.0,0.1691602854250326
278,1.0,0.0,0.05012302284710018
279,2.0,1.0,0.31664205299709414
280,1.0,0.0,0.05012302284710018
281,1.0,0.0,0.05012302284710018
282,1.0,1.0,0.1691602854250326
283,1.0,0.0,0.05012302284710018
284,3.0,3.0,0.8260612527994255
285,1.0,0.0,0.05012302284710018
286,1.0,0.0,0.05012302284710018
287,2.0,1.0,0.3156799484292514
289,1.0,0.0,0.05012302284710018
290,2.0,1.0,0.3156799484292514
291,1.0,0.0,0.05012302284710018
293,1.0,0.0,0.05012302284710018
294,1.0,1.0,0.1691602854250326
295,2.0,2.0,0.5160517536047575
296,2.0,1.0,0.3156799484292514
297,1.0,1.0,0.1691602854250326
298,2.0,2.0,0.5278228589549872
299,2.0,2.0,0.5278228589549872
300,1.0,0.0,0.05012302284710018
301,2.0,1.0,0.3156799484292514
302,2.0,1.0,0.3156799484292514
303,3.0,1.0,0.45761498441556614
305,1.0,0.0,0.05012302284710018
306,1.0,0.0,0.05012302284710018
307,1.0,1.0,0.1691602854250326
308,1.0,0.0,0.05012302284710018
309,2.0,0.0,0.19664268585131894
310,1.0,0.0,0.05012302284710018
311,1.0,1.0,0.1691602854250326
312,1.0,0.0,0.05012302284710018
313,2.0,2.0,0.5160517536047575
314,1.0,0.0,0.05012302284710018
315,1.0,0.0,0.05012302284710018
316,3.0,2.0,0.6687957903734593
317,1.0,0.0,0.05012302284710018
318,1.0,0.0,0.05012302284710018
319,1.0,0.0,0.05012302284710018
320,1.0,0.0,0.05012302284710018
321,2.0,3.0,0.6841262168131108
322,1.0,1.0,0.1691602854250326
323,2.0,2.0,0.5160517536047575
324,1.0,1.0,0.1691602854250326
325,1.0,0.0,0.05012302284710018
326,1.0,0.0,0.05012302284710018
328,1.0,1.0,0.1691602854250326
330,1.0,1.0,0.1691602854250326
331,1.0,1.0,0.1691602854250326
332,3.0,1.0,0.45761498441556614
333,1.0,0.0,0.05012302284710018
334,2.0,2.0,0.5160517536047575
335,1.0,1.0,0.1691602854250326
336,1.0,1.0,0.1691602854250326
337,1.0,1.0,0.1691602854250326
338,2.0,0.0,0.19664268585131894
339,1.0,0.0,0.05012302284710018
340,1.0,1.0,0.1691602854250326
341,2.0,2.0,0.5160517536047575
342,1.0,0.0,0.05012302284710018
343,2.0,0.0,0.19760479041916168
344,3.0,2.0,0.6687957903734593
345,2.0,1.0,0.3156799484292514
346,1.0,0.0,0.05012302284710018
347,1.0,0.0,0.05012302284710018
348,1.0,0.0,0.05012302284710018
349,1.0,0.0,0.05012302284710018
350,1.0,1.0,0.1691602854250326
351,1.0,0.0,0.05012302284710018
352,1.0,0.0,0.05012302284710018
353,3.0,2.0,0.6579867895910724
354,1.0,0.0,0.05012302284710018
355,2.0,1.0,0.3156799484292514
356,2.0,2.0,0.5170138581726003
357,1.0,1.0,0.1691602854250326
358,1.0,0.0,0.05012302284710018
359,1.0,0.0,0.05012302284710018
360,1.0,0.0,0.05012302284710018
361,2.0,2.0,0.5160517536047575
362,1.0,0.0,0.05012302284710018
363,2.0,1.0,0.3156799484292514
364,2.0,1.0,0.31664205299709414
365,1.0,0.0,0.05012302284710018
366,1.0,0.0,0.05012302284710018
367,1.0,1.0,0.1691602854250326
368,1.0,1.0,0.1691602854250326
369,1.0,3.0,0.537606553808892
370,1.0,0.0,0.05012302284710018
371,1.0,0.0,0.05012302284710018
372,1.0,0.0,0.05012302284710018
373,1.0,1.0,0.1691602854250326
374,1.0,0.0,0.05012302284710018
375,1.0,0.0,0.05012302284710018
376,1.0,0.0,0.05012302284710018
377,1.0,0.0,0.05012302284710018
378,1.0,0.0,0.05012302284710018
379,2.0,2.0,0.5160517536047575
380,2.0,0.0,0.19664268585131894
381,1.0,0.0,0.05012302284710018
382,1.0,0.0,0.05012302284710018
383,3.0,2.0,0.6579867895910724
384,1.0,0.0,0.05012302284710018
385,1.0,1.0,0.1691602854250326
387,2.0,2.0,0.5160517536047575
388,1.0,0.0,0.05012302284710018
389,1.0,0.0,0.05012302284710018
390,1.0,0.0,0.05012302284710018
391,3.0,2.0,0.6579867895910724
392,1.0,0.0,0.05012302284710018
393,1.0,0.0,0.05012302284710018
394,1.0,1.0,0.1691602854250326
395,3.0,3.0,0.8260612527994255
396,1.0,0.0,0.05012302284710018
397,1.0,1.0,0.1691602854250326
398,2.0,0.0,0.19664268585131894
399,1.0,1.0,0.1691602854250326
400,1.0,0.0,0.05012302284710018
401,1.0,0.0,0.05012302284710018
402,1.0,0.0,0.05012302284710018
403,1.0,0.0,0.05012302284710018
404,2.0,1.0,0.3156799484292514
405,1.0,0.0,0.05012302284710018
406,1.0,0.0,0.05012302284710018
407,1.0,2.0,0.3803410913829257
408,1.0,0.0,0.05012302284710018
409,3.0,3.0,0.8260612527994255
410,2.0,1.0,0.3156799484292514
411,2.0,1.0,0.3156799484292514
412,1.0,1.0,0.1691602854250326
413,1.0,1.0,0.1691602854250326
414,1.0,0.0,0.05012302284710018
415,1.0,0.0,0.05012302284710018
416,1.0,0.0,0.05012302284710018
417,1.0,1.0,0.1691602854250326
419,1.0,0.0,0.05012302284710018
420,2.0,2.0,0.5160517536047575
421,1.0,0.0,0.05012302284710018
422,3.0,3.0,0.8260612527994255
423,1.0,0.0,0.05012302284710018
424,1.0,1.0,0.1691602854250326
425,1.0,0.0,0.05012302284710018
426,1.0,0.0,0.05012302284710018
427,1.0,1.0,0.1691602854250326
428,2.0,2.0,0.5160517536047575
429,1.0,0.0,0.05012302284710018
430,1.0,2.0,0.3695320906005388
431,1.0,0.0,0.05012302284710018
432,1.0,1.0,0.1691602854250326
433,1.0,1.0,0.1691602854250326
434,2.0,2.0,0.5160517536047575
435,1.0,1.0,0.1691602854250326
436,1.0,0.0,0.05012302284710018
437,3.0,1.0,0.45761498441556614
438,2.0,1.0,0.3156799484292514
439,2.0,2.0,0.5278228589549872
440,2.0,1.0,0.3156799484292514
442,1.0,1.0,0.1691602854250326
443,1.0,1.0,0.1691602854250326
444,2.0,1.0,0.3156799484292514
445,1.0,1.0,0.1691602854250326
446,1.0,1.0,0.1691602854250326
447,1.0,0.0,0.05012302284710018
448,1.0,1.0,0.1691602854250326
449,1.0,0.0,0.05012302284710018
450,1.0,1.0,0.1691602854250326
451,1.0,0.0,0.05012302284710018
452,1.0,0.0,0.05012302284710018
453,1.0,1.0,0.1691602854250326
454,1.0,0.0,0.05012302284710018
455,1.0,0.0,0.05012302284710018
456,1.0,0.0,0.05012302284710018
457,1.0,0.0,0.05012302284710018
458,1.0,0.0,0.05012302284710018
459,1.0,0.0,0.05012302284710018
460,1.0,1.0,0.1691602854250326
461,1.0,1.0,0.1691602854250326
462,1.0,0.0,0.05012302284710018
463,1.0,1.0,0.1691602854250326
464,1.0,0.0,0.05012302284710018
465,1.0,1.0,0.1691602854250326
466,1.0,0.0,0.05012302284710018
467,3.0,2.0,0.6579867895910724
468,1.0,1.0,0.1691602854250326
469,1.0,0.0,0.05012302284710018
472,2.0,2.0,0.5160517536047575
473,1.0,0.0,0.05012302284710018
474,3.0,3.0,0.8260612527994255
475,1.0,0.0,0.05012302284710018
476,1.0,0.0,0.05012302284710018
477,1.0,1.0,0.1691602854250326
478,1.0,0.0,0.05012302284710018
479,1.0,0.0,0.05012302284710018
480,1.0,0.0,0.05012302284710018
481,1.0,1.0,0.1691602854250326
482,1.0,1.0,0.1691602854250326
483,1.0,0.0,0.05012302284710018
484,1.0,0.0,0.05012302284710018
485,1.0,0.0,0.05012302284710018
486,3.0,2.0,0.6579867895910724
487,2.0,0.0,0.19664268585131894
488,3.0,3.0,0.8260612527994255
489,1.0,1.0,0.1691602854250326
490,2.0,2.0,0.5160517536047575
491,1.0,0.0,0.05012302284710018
492,1.0,0.0,0.05012302284710018
493,2.0,1.0,0.31664205299709414
494,1.0,0.0,0.05012302284710018
495,1.0,1.0,0.1691602854250326
496,3.0,2.0,0.6579867895910724
497,1.0,0.0,0.05012302284710018
498,2.0,2.0,0.5268607543871444
499,1.0,0.0,0.05012302284710018
500,1.0,0.0,0.05012302284710018
501,2.0,1.0,0.3156799484292514
502,2.0,1.0,0.3156799484292514
503,1.0,0.0,0.05012302284710018
504,1.0,0.0,0.05012302284710018
505,2.0,1.0,0.3156799484292514
506,2.0,1.0,0.3156799484292514
507,1.0,0.0,0.05012302284710018
508,2.0,1.0,0.3156799484292514
509,2.0,1.0,0.31664205299709414
510,1.0,2.0,0.3695320906005388
511,1.0,0.0,0.05012302284710018
512,3.0,2.0,0.6579867895910724
513,1.0,0.0,0.05012302284710018
514,1.0,0.0,0.05012302284710018
515,1.0,0.0,0.05012302284710018
516,1.0,0.0,0.05012302284710018
517,1.0,1.0,0.1691602854250326
518,1.0,0.0,0.05012302284710018
519,1.0,1.0,0.1691602854250326
520,1.0,1.0,0.1691602854250326
521,1.0,1.0,0.1691602854250326
522,1.0,0.0,0.05012302284710018
523,1.0,1.0,0.1691602854250326
524,1.0,1.0,0.1691602854250326
525,3.0,2.0,0.6579867895910724
526,1.0,0.0,0.05012302284710018
527,1.0,0.0,0.05012302284710018
528,3.0,3.0,0.8260612527994255
529,1.0,0.0,0.05012302284710018
530,3.0,3.0,0.8260612527994255
531,1.0,0.0,0.05012302284710018
532,1.0,0.0,0.05012302284710018
533,1.0,1.0,0.1691602854250326
534,2.0,0.0,0.19760479041916168
535,1.0,0.0,0.05012302284710018
536,1.0,0.0,0.05012302284710018
537,1.0,0.0,0.05012302284710018
539,1.0,1.0,0.1691602854250326
540,1.0,0.0,0.05012302284710018
541,2.0,1.0,0.3156799484292514
542,3.0,3.0,0.8260612527994255
543,1.0,0.0,0.05012302284710018
544,1.0,1.0,0.1691602854250326
545,1.0,0.0,0.05012302284710018
546,1.0,0.0,0.05012302284710018
547,1.0,0.0,0.05012302284710018
548,2.0,1.0,0.31664205299709414
549,1.0,0.0,0.05012302284710018
550,1.0,1.0,0.1691602854250326
551,2.0,2.0,0.5160517536047575
552,1.0,1.0,0.1691602854250326
553,2.0,2.0,0.5160517536047575
554,1.0,0.0,0.05012302284710018
555,1.0,1.0,0.1691602854250326
556,1.0,0.0,0.05012302284710018
557,1.0,1.0,0.1691602854250326
559,1.0,0.0,0.05012302284710018
560,2.0,2.0,0.5160517536047575
561,2.0,1.0,0.3156799484292514
562,1.0,0.0,0.05012302284710018
563,1.0,0.0,0.05012302284710018
564,2.0,2.0,0.5160517536047575
565,3.0,2.0,0.6687957903734593
566,1.0,0.0,0.05012302284710018
567,2.0,1.0,0.3156799484292514
568,2.0,1.0,0.3156799484292514
569,3.0,2.0,0.6687957903734593
570,1.0,1.0,0.1691602854250326
572,3.0,2.0,0.6687957903734593
573,1.0,1.0,0.1691602854250326
574,1.0,1.0,0.1691602854250326
575,1.0,1.0,0.1691602854250326
576,1.0,1.0,0.1691602854250326
577,2.0,2.0,0.5278228589549872
578,2.0,1.0,0.3156799484292514
579,1.0,0.0,0.05012302284710018
580,3.0,1.0,0.45761498441556614
581,1.0,1.0,0.1691602854250326
582,1.0,0.0,0.05012302284710018
583,1.0,0.0,0.05012302284710018
585,1.0,0.0,0.05012302284710018
586,2.0,2.0,0.5160517536047575
587,2.0,1.0,0.3156799484292514
589,2.0,2.0,0.5160517536047575
590,3.0,1.0,0.45761498441556614
591,2.0,2.0,0.5160517536047575
592,1.0,0.0,0.05012302284710018
593,1.0,1.0,0.1691602854250326
594,3.0,2.0,0.6579867895910724
595,3.0,1.0,0.45761498441556614
596,1.0,1.0,0.1691602854250326
597,1.0,0.0,0.05012302284710018
598,1.0,0.0,0.05012302284710018
599,1.0,1.0,0.1691602854250326
601,3.0,3.0,0.8260612527994255
602,1.0,1.0,0.1691602854250326
603,1.0,0.0,0.05012302284710018
604,1.0,1.0,0.1691602854250326
605,3.0,3.0,0.8260612527994255
606,2.0,1.0,0.3156799484292514
607,1.0,0.0,0.05012302284710018
608,3.0,3.0,0.8260612527994255
609,1.0,3.0,0.537606553808892
610,1.0,1.0,0.1691602854250326
611,1.0,0.0,0.05012302284710018
612,1.0,0.0,0.05012302284710018
613,2.0,1.0,0.31664205299709414
614,1.0,0.0,0.05012302284710018
615,2.0,0.0,0.19760479041916168
616,1.0,1.0,0.1691602854250326
617,1.0,0.0,0.05012302284710018
618,1.0,1.0,0.1691602854250326
620,1.0,1.0,0.1691602854250326
621,1.0,0.0,0.05012302284710018
622,1.0,1.0,0.1691602854250326
623,1.0,0.0,0.05012302284710018
624,1.0,1.0,0.1691602854250326
626,1.0,0.0,0.05012302284710018
628,3.0,0.0,0.33857772183763374
629,1.0,1.0,0.1691602854250326
630,1.0,1.0,0.1691602854250326
631,1.0,0.0,0.05012302284710018
632,2.0,1.0,0.3156799484292514
633,1.0,0.0,0.05012302284710018
634,1.0,1.0,0.1691602854250326
635,1.0,1.0,0.1691602854250326
636,1.0,0.0,0.05012302284710018
637,1.0,2.0,0.3695320906005388
638,1.0,1.0,0.1691602854250326
639,1.0,0.0,0.05012302284710018
640,1.0,0.0,0.05012302284710018
641,1.0,0.0,0.05012302284710018
642,1.0,0.0,0.05012302284710018
643,1.0,1.0,0.1691602854250326
644,1.0,1.0,0.1691602854250326
645,2.0,2.0,0.5160517536047575
646,1.0,0.0,0.05012302284710018
648,1.0,1.0,0.1691602854250326
649,1.0,0.0,0.05012302284710018
650,1.0,0.0,0.05012302284710018
651,2.0,1.0,0.3156799484292514
652,1.0,0.0,0.05012302284710018
653,1.0,1.0,0.1691602854250326
654,1.0,0.0,0.05012302284710018
655,2.0,1.0,0.3156799484292514
656,1.0,0.0,0.05012302284710018
657,2.0,1.0,0.3156799484292514
658,1.0,0.0,0.05012302284710018
659,2.0,1.0,0.3156799484292514
660,1.0,1.0,0.1691602854250326
661,1.0,1.0,0.1691602854250326
662,1.0,0.0,0.05012302284710018
663,1.0,0.0,0.05012302284710018
664,2.0,2.0,0.5278228589549872
665,1.0,1.0,0.1691602854250326
667,1.0,1.0,0.1691602854250326
668,1.0,0.0,0.05012302284710018
669,2.0,1.0,0.3156799484292514
670,1.0,0.0,0.05012302284710018
671,2.0,0.0,0.19664268585131894
672,1.0,1.0,0.1691602854250326
673,1.0,1.0,0.1691602854250326
674,1.0,0.0,0.05012302284710018
675,3.0,3.0,0.8260612527994255
676,2.0,1.0,0.31664205299709414
677,3.0,2.0,0.6579867895910724
678,2.0,2.0,0.5160517536047575
679,1.0,1.0,0.1691602854250326
680,1.0,0.0,0.05012302284710018
681,1.0,1.0,0.1691602854250326
682,1.0,1.0,0.1691602854250326
683,1.0,1.0,0.1691602854250326
684,1.0,0.0,0.05012302284710018
685,2.0,1.0,0.3156799484292514
686,1.0,1.0,0.1691602854250326
687,1.0,1.0,0.1691602854250326
688,1.0,0.0,0.05012302284710018
689,2.0,2.0,0.5160517536047575
690,1.0,0.0,0.05012302284710018
691,1.0,1.0,0.1691602854250326
692,1.0,1.0,0.1691602854250326
693,1.0,1.0,0.1691602854250326
694,2.0,1.0,0.3156799484292514
695,1.0,1.0,0.1691602854250326
696,1.0,0.0,0.05012302284710018
697,2.0,2.0,0.5160517536047575
698,2.0,2.0,0.5160517536047575
699,1.0,1.0,0.1691602854250326
700,1.0,0.0,0.05012302284710018
701,1.0,1.0,0.1691602854250326
702,3.0,2.0,0.6579867895910724
703,1.0,1.0,0.1691602854250326
704,1.0,1.0,0.1691602854250326
705,1.0,0.0,0.05012302284710018
706,1.0,0.0,0.05012302284710018
707,1.0,1.0,0.1691602854250326
708,1.0,1.0,0.1691602854250326
709,3.0,3.0,0.8260612527994255
710,2.0,2.0,0.5160517536047575
711,1.0,0.0,0.05012302284710018
712,1.0,0.0,0.05012302284710018
713,3.0,3.0,0.8260612527994255
714,1.0,0.0,0.05012302284710018
715,1.0,0.0,0.05012302284710018
716,1.0,1.0,0.1691602854250326
717,1.0,1.0,0.1691602854250326
718,1.0,0.0,0.05012302284710018
719,1.0,0.0,0.05012302284710018
720,1.0,0.0,0.05012302284710018
721,1.0,1.0,0.1691602854250326
722,1.0,1.0,0.1691602854250326
723,1.0,1.0,0.1691602854250326
724,2.0,2.0,0.5160517536047575
725,1.0,1.0,0.1691602854250326
726,1.0,0.0,0.05012302284710018
727,1.0,1.0,0.1691602854250326
728,1.0,0.0,0.05012302284710018
729,1.0,1.0,0.1691602854250326
730,1.0,0.0,0.05012302284710018
731,1.0,0.0,0.05012302284710018
732,1.0,1.0,0.1691602854250326
733,1.0,0.0,0.05012302284710018
734,2.0,0.0,0.19760479041916168
735,3.0,2.0,0.6687957903734593
736,1.0,0.0,0.05012302284710018
737,1.0,0.0,0.05012302284710018
738,3.0,2.0,0.6579867895910724
739,1.0,1.0,0.1691602854250326
740,2.0,2.0,0.5160517536047575
741,1.0,0.0,0.05012302284710018
742,1.0,0.0,0.05012302284710018
743,1.0,1.0,0.1691602854250326
744,1.0,1.0,0.1691602854250326
745,1.0,0.0,0.05012302284710018
746,1.0,0.0,0.05012302284710018
747,1.0,1.0,0.1691602854250326
748,1.0,0.0,0.05012302284710018
749,1.0,0.0,0.05012302284710018
750,1.0,0.0,0.05012302284710018
751,1.0,0.0,0.05012302284710018
752,3.0,3.0,0.8260612527994255
753,1.0,1.0,0.1691602854250326
754,3.0,2.0,0.6579867895910724
755,2.0,2.0,0.5160517536047575
756,2.0,2.0,0.5160517536047575
757,1.0,0.0,0.05012302284710018
758,1.0,0.0,0.05012302284710018
759,2.0,2.0,0.5160517536047575
760,1.0,0.0,0.05012302284710018
761,3.0,0.0,0.33857772183763374
762,1.0,0.0,0.05012302284710018
763,2.0,1.0,0.3156799484292514
764,1.0,1.0,0.1691602854250326
765,2.0,2.0,0.5160517536047575
766,1.0,1.0,0.1691602854250326
767,1.0,1.0,0.1691602854250326
768,1.0,1.0,0.1691602854250326
769,1.0,1.0,0.1691602854250326
