user_id,time_diff,time_ratio
275,6.0,0.002557242898733181
276,-1000.0,0.49866236525297036
277,0.0,0.418797702415611
278,-1000.0,0.49866236525297036
279,0.0,0.418797702415611
280,-1000.0,0.49866236525297036
281,-1000.0,0.49866236525297036
282,0.0,0.418797702415611
283,-1000.0,0.49866236525297036
284,0.0,0.418797702415611
285,-1000.0,0.49866236525297036
286,-1000.0,0.49866236525297036
287,1.0,0.017625304902037925
289,-1000.0,0.49866236525297036
290,0.0,0.418797702415611
291,-1000.0,0.49866236525297036
293,-1000.0,0.49866236525297036
294,0.0,0.418797702415611
295,0.0,0.418797702415611
296,0.0,0.418797702415611
297,0.0,0.418797702415611
298,0.0,0.418797702415611
299,0.0,0.418797702415611
300,-1000.0,0.49866236525297036
301,0.0,0.418797702415611
302,0.0,0.418797702415611
303,1.0,0.017625304902037925
305,-1000.0,0.49866236525297036
306,-1000.0,0.49866236525297036
307,0.0,0.418797702415611
308,-1000.0,0.49866236525297036
309,-1000.0,0.49866236525297036
310,-1000.0,0.49866236525297036
311,0.0,0.418797702415611
312,-1000.0,0.49866236525297036
313,0.0,0.418797702415611
314,-1000.0,0.49866236525297036
315,-1000.0,0.49866236525297036
316,0.0,0.418797702415611
317,-1000.0,0.49866236525297036
318,-1000.0,0.49866236525297036
319,-1000.0,0.49866236525297036
320,-1000.0,0.49866236525297036
321,10.0,0.0014556613423558108
322,0.0,0.418797702415611
323,0.0,0.418797702415611
324,0.0,0.418797702415611
325,-1000.0,0.49866236525297036
326,-1000.0,0.49866236525297036
328,0.0,0.418797702415611
330,171.0,0.00015736879376819577
331,0.0,0.418797702415611
332,0.0,0.418797702415611
333,-1000.0,0.49866236525297036
334,0.0,0.418797702415611
335,0.0,0.418797702415611
336,0.0,0.418797702415611
337,0.0,0.418797702415611
338,-1000.0,0.49866236525297036
339,-1000.0,0.49866236525297036
340,0.0,0.418797702415611
341,0.0,0.418797702415611
342,-1000.0,0.49866236525297036
343,-1000.0,0.49866236525297036
344,0.0,0.418797702415611
345,0.0,0.418797702415611
346,-1000.0,0.49866236525297036
347,-1000.0,0.49866236525297036
348,-1000.0,0.49866236525297036
349,-1000.0,0.49866236525297036
350,0.0,0.418797702415611
351,-1000.0,0.49866236525297036
352,-1000.0,0.49866236525297036
353,1.0,0.017625304902037925
354,-1000.0,0.49866236525297036
355,0.0,0.418797702415611
356,13.0,0.0012982925485876152
357,0.0,0.418797702415611
358,-1000.0,0.49866236525297036
359,-1000.0,0.49866236525297036
360,-1000.0,0.49866236525297036
361,0.0,0.418797702415611
362,-1000.0,0.49866236525297036
363,0.0,0.418797702415611
364,2.0,0.007553702100873397
365,-1000.0,0.49866236525297036
366,-1000.0,0.49866236525297036
367,0.0,0.418797702415611
368,0.0,0.418797702415611
369,26.0,0.00035407978597844046
370,-1000.0,0.49866236525297036
371,-1000.0,0.49866236525297036
372,-1000.0,0.49866236525297036
373,3.0,0.005035801400582265
374,-1000.0,0.49866236525297036
375,-1000.0,0.49866236525297036
376,-1000.0,0.49866236525297036
377,-1000.0,0.49866236525297036
378,-1000.0,0.49866236525297036
379,0.0,0.418797702415611
380,-1000.0,0.49866236525297036
381,-1000.0,0.49866236525297036
382,-1000.0,0.49866236525297036
383,0.0,0.418797702415611
384,-1000.0,0.49866236525297036
385,0.0,0.418797702415611
387,0.0,0.418797702415611
388,-1000.0,0.49866236525297036
389,-1000.0,0.49866236525297036
390,-1000.0,0.49866236525297036
391,0.0,0.418797702415611
392,-1000.0,0.49866236525297036
393,-1000.0,0.49866236525297036
394,0.0,0.418797702415611
395,0.0,0.418797702415611
396,-1000.0,0.49866236525297036
397,0.0,0.418797702415611
398,-1000.0,0.49866236525297036
399,0.0,0.418797702415611
400,-1000.0,0.49866236525297036
401,-1000.0,0.49866236525297036
402,-1000.0,0.49866236525297036
403,-1000.0,0.49866236525297036
404,0.0,0.418797702415611
405,-1000.0,0.49866236525297036
406,-1000.0,0.49866236525297036
407,6.0,0.002557242898733181
408,-1000.0,0.49866236525297036
409,0.0,0.418797702415611
410,0.0,0.418797702415611
411,0.0,0.418797702415611
412,323.0,3.934219844204894e-05
413,0.0,0.418797702415611
414,-1000.0,0.49866236525297036
415,-1000.0,0.49866236525297036
416,-1000.0,0.49866236525297036
417,0.0,0.418797702415611
419,-1000.0,0.49866236525297036
420,0.0,0.418797702415611
421,-1000.0,0.49866236525297036
422,0.0,0.418797702415611
423,-1000.0,0.49866236525297036
424,0.0,0.418797702415611
425,-1000.0,0.49866236525297036
426,-1000.0,0.49866236525297036
427,0.0,0.418797702415611
428,0.0,0.418797702415611
429,-1000.0,0.49866236525297036
430,15.0,0.0007868439688409789
431,-1000.0,0.49866236525297036
432,0.0,0.418797702415611
433,0.0,0.418797702415611
434,0.0,0.418797702415611
435,4.0,0.00334408686757416
436,-1000.0,0.49866236525297036
437,0.0,0.418797702415611
438,0.0,0.418797702415611
439,0.0,0.418797702415611
440,0.0,0.418797702415611
442,0.0,0.418797702415611
443,0.0,0.418797702415611
444,0.0,0.418797702415611
445,2.0,0.007553702100873397
446,0.0,0.418797702415611
447,-1000.0,0.49866236525297036
448,0.0,0.418797702415611
449,-1000.0,0.49866236525297036
450,0.0,0.418797702415611
451,-1000.0,0.49866236525297036
452,-1000.0,0.49866236525297036
453,0.0,0.418797702415611
454,-1000.0,0.49866236525297036
455,-1000.0,0.49866236525297036
456,-1000.0,0.49866236525297036
457,-1000.0,0.49866236525297036
458,-1000.0,0.49866236525297036
459,-1000.0,0.49866236525297036
460,0.0,0.418797702415611
461,0.0,0.418797702415611
462,-1000.0,0.49866236525297036
463,0.0,0.418797702415611
464,-1000.0,0.49866236525297036
465,0.0,0.418797702415611
466,-1000.0,0.49866236525297036
467,0.0,0.418797702415611
468,0.0,0.418797702415611
469,-1000.0,0.49866236525297036
472,0.0,0.418797702415611
473,-1000.0,0.49866236525297036
474,0.0,0.418797702415611
475,-1000.0,0.49866236525297036
476,-1000.0,0.49866236525297036
477,0.0,0.418797702415611
478,-1000.0,0.49866236525297036
479,-1000.0,0.49866236525297036
480,-1000.0,0.49866236525297036
481,0.0,0.418797702415611
482,0.0,0.418797702415611
483,-1000.0,0.49866236525297036
484,-1000.0,0.49866236525297036
485,-1000.0,0.49866236525297036
486,0.0,0.418797702415611
487,-1000.0,0.49866236525297036
488,1.0,0.017625304902037925
489,0.0,0.418797702415611
490,0.0,0.418797702415611
491,-1000.0,0.49866236525297036
492,-1000.0,0.49866236525297036
493,2.0,0.007553702100873397
494,-1000.0,0.49866236525297036
495,0.0,0.418797702415611
496,1.0,0.017625304902037925
497,-1000.0,0.49866236525297036
498,0.0,0.418797702415611
499,-1000.0,0.49866236525297036
500,-1000.0,0.49866236525297036
501,1.0,0.017625304902037925
502,0.0,0.418797702415611
503,-1000.0,0.49866236525297036
504,-1000.0,0.49866236525297036
505,0.0,0.418797702415611
506,0.0,0.418797702415611
507,-1000.0,0.49866236525297036
508,0.0,0.418797702415611
509,0.0,0.418797702415611
510,4.0,0.00334408686757416
511,-1000.0,0.49866236525297036
512,0.0,0.418797702415611
513,-1000.0,0.49866236525297036
514,-1000.0,0.49866236525297036
515,-1000.0,0.49866236525297036
516,-1000.0,0.49866236525297036
517,0.0,0.418797702415611
518,-1000.0,0.49866236525297036
519,0.0,0.418797702415611
520,0.0,0.418797702415611
521,0.0,0.418797702415611
522,-1000.0,0.49866236525297036
523,0.0,0.418797702415611
524,33.0,0.00035407978597844046
525,0.0,0.418797702415611
526,-1000.0,0.49866236525297036
527,-1000.0,0.49866236525297036
528,0.0,0.418797702415611
529,-1000.0,0.49866236525297036
530,0.0,0.418797702415611
531,-1000.0,0.49866236525297036
532,-1000.0,0.49866236525297036
533,0.0,0.418797702415611
534,-1000.0,0.49866236525297036
535,-1000.0,0.49866236525297036
536,-1000.0,0.49866236525297036
537,-1000.0,0.49866236525297036
539,0.0,0.418797702415611
540,-1000.0,0.49866236525297036
541,0.0,0.418797702415611
542,0.0,0.418797702415611
543,-1000.0,0.49866236525297036
544,0.0,0.418797702415611
545,-1000.0,0.49866236525297036
546,-1000.0,0.49866236525297036
547,-1000.0,0.49866236525297036
548,7.0,0.002714611692501377
549,-1000.0,0.49866236525297036
550,0.0,0.418797702415611
551,0.0,0.418797702415611
552,196.0,3.934219844204894e-05
553,0.0,0.418797702415611
554,-1000.0,0.49866236525297036
555,0.0,0.418797702415611
556,-1000.0,0.49866236525297036
557,0.0,0.418797702415611
559,-1000.0,0.49866236525297036
560,0.0,0.418797702415611
561,1.0,0.017625304902037925
562,-1000.0,0.49866236525297036
563,-1000.0,0.49866236525297036
564,0.0,0.418797702415611
565,0.0,0.418797702415611
566,-1000.0,0.49866236525297036
567,0.0,0.418797702415611
568,0.0,0.418797702415611
569,0.0,0.418797702415611
570,0.0,0.418797702415611
572,0.0,0.418797702415611
573,0.0,0.418797702415611
574,0.0,0.418797702415611
575,0.0,0.418797702415611
576,0.0,0.418797702415611
577,0.0,0.418797702415611
578,1.0,0.017625304902037925
579,-1000.0,0.49866236525297036
580,0.0,0.418797702415611
581,3.0,0.005035801400582265
582,-1000.0,0.49866236525297036
583,-1000.0,0.49866236525297036
585,-1000.0,0.49866236525297036
586,0.0,0.418797702415611
587,1.0,0.017625304902037925
589,0.0,0.418797702415611
590,0.0,0.418797702415611
591,0.0,0.418797702415611
592,-1000.0,0.49866236525297036
593,0.0,0.418797702415611
594,0.0,0.418797702415611
595,0.0,0.418797702415611
596,0.0,0.418797702415611
597,-1000.0,0.49866236525297036
598,-1000.0,0.49866236525297036
599,0.0,0.418797702415611
601,0.0,0.418797702415611
602,0.0,0.418797702415611
603,-1000.0,0.49866236525297036
604,0.0,0.418797702415611
605,0.0,0.418797702415611
606,0.0,0.418797702415611
607,-1000.0,0.49866236525297036
608,0.0,0.418797702415611
609,506.0,3.934219844204894e-05
610,0.0,0.418797702415611
611,-1000.0,0.49866236525297036
612,-1000.0,0.49866236525297036
613,42.0,0.00035407978597844046
614,-1000.0,0.49866236525297036
615,-1000.0,0.49866236525297036
616,0.0,0.418797702415611
617,-1000.0,0.49866236525297036
618,0.0,0.418797702415611
620,0.0,0.418797702415611
621,-1000.0,0.49866236525297036
622,0.0,0.418797702415611
623,-1000.0,0.49866236525297036
624,0.0,0.418797702415611
626,-1000.0,0.49866236525297036
628,-1000.0,0.49866236525297036
629,15.0,0.0007868439688409789
630,0.0,0.418797702415611
631,-1000.0,0.49866236525297036
632,0.0,0.418797702415611
633,-1000.0,0.49866236525297036
634,5.0,0.0029900070815957196
635,0.0,0.418797702415611
636,-1000.0,0.49866236525297036
637,33.0,0.00035407978597844046
638,0.0,0.418797702415611
639,-1000.0,0.49866236525297036
640,-1000.0,0.49866236525297036
641,-1000.0,0.49866236525297036
642,-1000.0,0.49866236525297036
643,32.0,0.00019671099221024472
644,0.0,0.418797702415611
645,0.0,0.418797702415611
646,-1000.0,0.49866236525297036
648,0.0,0.418797702415611
649,-1000.0,0.49866236525297036
650,-1000.0,0.49866236525297036
651,0.0,0.418797702415611
652,-1000.0,0.49866236525297036
653,0.0,0.418797702415611
654,-1000.0,0.49866236525297036
655,0.0,0.418797702415611
656,-1000.0,0.49866236525297036
657,0.0,0.418797702415611
658,-1000.0,0.49866236525297036
659,0.0,0.418797702415611
660,0.0,0.418797702415611
661,5.0,0.0029900070815957196
662,-1000.0,0.49866236525297036
663,-1000.0,0.49866236525297036
664,0.0,0.418797702415611
665,0.0,0.418797702415611
667,0.0,0.418797702415611
668,-1000.0,0.49866236525297036
669,0.0,0.418797702415611
670,-1000.0,0.49866236525297036
671,-1000.0,0.49866236525297036
672,0.0,0.418797702415611
673,0.0,0.418797702415611
674,-1000.0,0.49866236525297036
675,0.0,0.418797702415611
676,0.0,0.418797702415611
677,0.0,0.418797702415611
678,0.0,0.418797702415611
679,0.0,0.418797702415611
680,-1000.0,0.49866236525297036
681,0.0,0.418797702415611
682,0.0,0.418797702415611
683,0.0,0.418797702415611
684,-1000.0,0.49866236525297036
685,0.0,0.418797702415611
686,0.0,0.418797702415611
687,0.0,0.418797702415611
688,-1000.0,0.49866236525297036
689,0.0,0.418797702415611
690,-1000.0,0.49866236525297036
691,0.0,0.418797702415611
692,0.0,0.418797702415611
693,0.0,0.418797702415611
694,0.0,0.418797702415611
695,0.0,0.418797702415611
696,-1000.0,0.49866236525297036
697,0.0,0.418797702415611
698,0.0,0.418797702415611
699,0.0,0.418797702415611
700,-1000.0,0.49866236525297036
701,0.0,0.418797702415611
702,0.0,0.418797702415611
703,0.0,0.418797702415611
704,0.0,0.418797702415611
705,-1000.0,0.49866236525297036
706,-1000.0,0.49866236525297036
707,9.0,0.0013769769454717129
708,0.0,0.418797702415611
709,0.0,0.418797702415611
710,0.0,0.418797702415611
711,-1000.0,0.49866236525297036
712,-1000.0,0.49866236525297036
713,0.0,0.418797702415611
714,-1000.0,0.49866236525297036
715,-1000.0,0.49866236525297036
716,0.0,0.418797702415611
717,0.0,0.418797702415611
718,-1000.0,0.49866236525297036
719,-1000.0,0.49866236525297036
720,-1000.0,0.49866236525297036
721,0.0,0.418797702415611
722,0.0,0.418797702415611
723,0.0,0.418797702415611
724,0.0,0.418797702415611
725,0.0,0.418797702415611
726,-1000.0,0.49866236525297036
727,0.0,0.418797702415611
728,-1000.0,0.49866236525297036
729,0.0,0.418797702415611
730,-1000.0,0.49866236525297036
731,-1000.0,0.49866236525297036
732,0.0,0.418797702415611
733,-1000.0,0.49866236525297036
734,-1000.0,0.49866236525297036
735,0.0,0.418797702415611
736,-1000.0,0.49866236525297036
737,-1000.0,0.49866236525297036
738,0.0,0.418797702415611
739,0.0,0.418797702415611
740,0.0,0.418797702415611
741,-1000.0,0.49866236525297036
742,-1000.0,0.49866236525297036
743,10.0,0.0014556613423558108
744,30.0,0.00023605319065229366
745,-1000.0,0.49866236525297036
746,-1000.0,0.49866236525297036
747,0.0,0.418797702415611
748,-1000.0,0.49866236525297036
749,-1000.0,0.49866236525297036
750,-1000.0,0.49866236525297036
751,-1000.0,0.49866236525297036
752,0.0,0.418797702415611
753,0.0,0.418797702415611
754,0.0,0.418797702415611
755,0.0,0.418797702415611
756,0.0,0.418797702415611
757,-1000.0,0.49866236525297036
758,-1000.0,0.49866236525297036
759,0.0,0.418797702415611
760,-1000.0,0.49866236525297036
761,-1000.0,0.49866236525297036
762,-1000.0,0.49866236525297036
763,0.0,0.418797702415611
764,0.0,0.418797702415611
765,0.0,0.418797702415611
766,0.0,0.418797702415611
767,0.0,0.418797702415611
768,0.0,0.418797702415611
769,0.0,0.418797702415611
770,1.0,0.017625304902037925
771,0.0,0.418797702415611
772,-1000.0,0.49866236525297036
773,0.0,0.418797702415611
774,2.0,0.007553702100873397
775,0.0,0.418797702415611
776,-1000.0,0.49866236525297036
777,0.0,0.418797702415611
778,0.0,0.418797702415611
779,-1000.0,0.49866236525297036
780,0.0,0.418797702415611
781,0.0,0.418797702415611
782,0.0,0.418797702415611
783,0.0,0.418797702415611
784,-1000.0,0.49866236525297036
785,0.0,0.418797702415611
786,-1000.0,0.49866236525297036
787,-1000.0,0.49866236525297036
788,-1000.0,0.49866236525297036
789,-1000.0,0.49866236525297036
790,0.0,0.418797702415611
791,0.0,0.418797702415611
792,-1000.0,0.49866236525297036
793,0.0,0.418797702415611
794,-1000.0,0.49866236525297036
795,0.0,0.418797702415611
797,0.0,0.418797702415611
798,16.0,0.0009048705641671257
799,0.0,0.418797702415611
800,-1000.0,0.49866236525297036
801,-1000.0,0.49866236525297036
802,0.0,0.418797702415611
803,0.0,0.418797702415611
804,3.0,0.005035801400582265
805,-1000.0,0.49866236525297036
806,-1000.0,0.49866236525297036
808,0.0,0.418797702415611
809,0.0,0.418797702415611
810,-1000.0,0.49866236525297036
811,0.0,0.418797702415611
812,0.0,0.418797702415611
813,-1000.0,0.49866236525297036
814,-1000.0,0.49866236525297036
815,0.0,0.418797702415611
816,0.0,0.418797702415611
817,-1000.0,0.49866236525297036
818,-1000.0,0.49866236525297036
819,0.0,0.418797702415611
820,-1000.0,0.49866236525297036
821,-1000.0,0.49866236525297036
822,0.0,0.418797702415611
823,0.0,0.418797702415611
824,0.0,0.418797702415611
825,0.0,0.418797702415611
826,0.0,0.418797702415611
827,1.0,0.017625304902037925
828,0.0,0.418797702415611
829,-1000.0,0.49866236525297036
830,0.0,0.418797702415611
831,0.0,0.418797702415611
832,-1000.0,0.49866236525297036
833,0.0,0.418797702415611
834,0.0,0.418797702415611
836,0.0,0.418797702415611
837,0.0,0.418797702415611
838,0.0,0.418797702415611
839,0.0,0.418797702415611
840,90.0,0.00011802659532614683
841,0.0,0.418797702415611
842,-1000.0,0.49866236525297036
843,-1000.0,0.49866236525297036
844,-1000.0,0.49866236525297036
845,-1000.0,0.49866236525297036
846,-1000.0,0.49866236525297036
847,0.0,0.418797702415611
848,-1000.0,0.49866236525297036
849,10.0,0.0014556613423558108
850,-1000.0,0.49866236525297036
851,0.0,0.418797702415611
852,0.0,0.418797702415611
853,0.0,0.418797702415611
854,0.0,0.418797702415611
855,-1000.0,0.49866236525297036
856,0.0,0.418797702415611
857,-1000.0,0.49866236525297036
859,-1000.0,0.49866236525297036
861,-1000.0,0.49866236525297036
862,-1000.0,0.49866236525297036
863,0.0,0.418797702415611
864,-1000.0,0.49866236525297036
865,1.0,0.017625304902037925
866,89.0,0.00015736879376819577
867,9.0,0.0013769769454717129
868,0.0,0.418797702415611
869,-1000.0,0.49866236525297036
871,0.0,0.418797702415611
872,-1000.0,0.49866236525297036
873,0.0,0.418797702415611
874,-1000.0,0.49866236525297036
875,0.0,0.418797702415611
876,0.0,0.418797702415611
877,-1000.0,0.49866236525297036
879,-1000.0,0.49866236525297036
880,0.0,0.418797702415611
881,-1000.0,0.49866236525297036
882,-1000.0,0.49866236525297036
883,0.0,0.418797702415611
884,-1000.0,0.49866236525297036
885,-1000.0,0.49866236525297036
886,0.0,0.418797702415611
888,0.0,0.418797702415611
889,-1000.0,0.49866236525297036
890,0.0,0.418797702415611
891,-1000.0,0.49866236525297036
892,3.0,0.005035801400582265
893,1.0,0.017625304902037925
895,-1000.0,0.49866236525297036
896,-1000.0,0.49866236525297036
897,-1000.0,0.49866236525297036
898,0.0,0.418797702415611
899,0.0,0.418797702415611
900,-1000.0,0.49866236525297036
901,0.0,0.418797702415611
902,1.0,0.017625304902037925
903,0.0,0.418797702415611
904,0.0,0.418797702415611
905,-1000.0,0.49866236525297036
906,0.0,0.418797702415611
907,-1000.0,0.49866236525297036
908,0.0,0.418797702415611
909,0.0,0.418797702415611
910,0.0,0.418797702415611
911,0.0,0.418797702415611
912,-1000.0,0.49866236525297036
914,-1000.0,0.49866236525297036
915,0.0,0.418797702415611
916,-1000.0,0.49866236525297036
917,-1000.0,0.49866236525297036
918,-1000.0,0.49866236525297036
919,0.0,0.418797702415611
920,0.0,0.418797702415611
921,0.0,0.418797702415611
922,0.0,0.418797702415611
923,-1000.0,0.49866236525297036
924,-1000.0,0.49866236525297036
925,-1000.0,0.49866236525297036
926,-1000.0,0.49866236525297036
927,0.0,0.418797702415611
928,0.0,0.418797702415611
929,-1000.0,0.49866236525297036
930,-1000.0,0.49866236525297036
931,0.0,0.418797702415611
932,-1000.0,0.49866236525297036
933,-1000.0,0.49866236525297036
934,0.0,0.418797702415611
935,-1000.0,0.49866236525297036
936,-1000.0,0.49866236525297036
937,-1000.0,0.49866236525297036
938,0.0,0.418797702415611
939,0.0,0.418797702415611
940,0.0,0.418797702415611
941,-1000.0,0.49866236525297036
942,0.0,0.418797702415611
943,0.0,0.418797702415611
944,0.0,0.418797702415611
946,-1000.0,0.49866236525297036
947,0.0,0.418797702415611
